# gyro bias rad/s: -0.07171,0.00946,-0.04665
# t_ms,yaw_deg,pitch_deg,roll_deg,range_mm,ok
52162,-90.31,56.43,6.38,403,0
52175,-90.22,56.85,6.58,403,0
52182,-90.14,57.18,6.76,403,0
52192,-90.08,57.42,6.93,403,0
52202,-90.02,57.54,7.07,403,0
52212,-89.99,57.58,7.17,403,0
52222,-89.96,57.58,7.24,403,0
52232,-89.96,57.57,7.31,403,0
52242,-89.96,57.53,7.36,403,0
52252,-89.96,57.50,7.42,403,0
52262,-89.95,57.44,7.48,403,0
52272,-89.93,57.32,7.53,403,0
52282,-89.91,57.10,7.55,403,0
52292,-89.89,56.76,7.54,403,0
52302,-89.86,56.26,7.49,403,0
52312,-89.82,55.59,7.41,403,0
52322,-89.77,54.71,7.34,403,0
52332,-89.71,53.53,7.27,403,0
52342,-89.61,51.98,7.21,403,0
52352,-89.48,49.97,7.13,403,0
52362,-89.31,47.44,7.00,403,0
52375,-89.12,44.40,6.86,403,0
52382,-88.91,40.85,6.66,403,0
52392,-88.66,36.90,6.41,403,0
52402,-88.38,32.66,6.19,403,0
52412,-88.05,28.41,5.94,403,0
52422,-87.71,24.49,5.67,403,0
52432,-87.39,21.15,5.45,403,0
52442,-87.10,18.37,5.29,403,0
52452,-86.84,15.92,5.14,403,0
52462,-86.58,13.69,4.97,403,0
52472,-86.32,11.66,4.75,403,0
52482,-86.08,9.85,4.50,403,0
52492,-85.87,8.15,4.28,403,0
52502,-85.69,6.52,4.07,403,0
52512,-85.54,4.85,3.86,403,0
52522,-85.38,3.10,3.58,403,0
52532,-85.25,1.36,3.25,403,0
52542,-85.12,-0.40,2.94,403,0
52552,-84.99,-2.18,2.63,403,0
52562,-84.83,-3.98,2.33,403,0
52575,-84.65,-5.82,2.06,403,0
52582,-84.43,-7.35,1.79,403,0
52592,-84.23,-8.48,1.55,403,0
52602,-84.06,-9.51,1.33,403,0
52612,-83.93,-10.57,1.12,403,0
52622,-83.81,-11.67,0.95,403,0
52632,-83.67,-12.77,0.77,403,0
52642,-83.50,-13.78,0.59,403,0
52652,-83.29,-14.62,0.40,403,0
52662,-83.06,-15.25,0.20,403,0
52672,-82.83,-15.69,0.04,403,0
